student_id,age,gender,year_of_study,course,attendance_percentage,cgpa,study_hours_per_day,assignment_workload,exam_frequency,academic_pressure,sleep_hours,sleep_quality,screen_time_hours,physical_activity_hours,social_interaction_hours,breaks_per_day,hobbies_hours_per_week,days_off_per_week,academic_pressure_score,lifestyle_balance_score,burnout_score,burnout_risk
STU1508,20,Female,2,Medicine,85.8,7.77,8.2,7,2,6,5.7,6,8.7,4.1,8.2,5,5.4,2,52.25,45.6,53.61,Moderate
STU1509,21,Male,3,Commerce,74.9,7.92,6.6,7,2,8,5.3,4,8.2,4.2,4.3,3,4.5,1,59.15,35.13,62.72,High
STU1510,21,Male,4,Engineering,74.7,6.55,5.1,3,0,4,7.0,10,9.6,7.1,8.5,4,10.0,1,29.77,59.74,26.06,Low
STU1511,22,Female,4,Computer Science,88.8,7.42,4.8,6,2,5,6.3,7,8.6,4.7,13.5,4,9.9,1,43.39,52.73,44.07,Moderate
STU1512,21,Female,4,Medicine,96.9,9.11,5.2,3,3,3,8.0,8,6.6,5.4,13.2,7,8.9,3,27.56,68.87,24.07,Low
STU1513,24,Female,1,Engineering,85.0,8.02,7.1,9,2,8,5.5,6,8.8,1.1,9.8,2,3.6,1,63.27,34.59,59.88,Moderate
STU1514,18,Male,1,Medicine,80.8,6.09,4.1,4,2,3,9.7,9,4.7,6.0,11.2,4,10.6,2,34.13,73.21,23.25,Low
STU1515,19,Male,3,Commerce,78.8,8.22,8.5,7,0,9,4.3,4,9.6,2.0,1.8,2,4.8,1,56.92,25.06,74.48,High
STU1516,18,Female,4,Medicine,58.7,7.89,11.2,10,5,9,5.1,4,9.8,1.8,9.1,2,2.7,2,86.4,30.73,72.5,High
STU1517,21,Male,2,Commerce,82.2,7.54,5.5,4,2,5,7.6,8,7.8,5.4,10.3,6,11.9,2,39.32,63.98,44.08,Moderate
STU1518,23,Male,1,Medicine,71.2,6.71,5.4,4,2,5,8.0,7,8.1,7.7,11.7,5,6.6,1,42.45,60.81,31.63,Moderate
STU1519,19,Female,4,Design,76.8,8.01,9.9,7,5,8,5.8,5,9.2,4.3,8.0,3,3.5,2,70.43,40.07,75.63,High
STU1520,23,Female,1,Commerce,79.0,7.23,5.3,5,1,5,6.6,5,9.7,5.0,6.8,3,8.2,1,39.98,43.7,49.28,Moderate
STU1521,18,Male,2,Medicine,88.4,6.87,4.0,2,0,1,9.4,10,4.0,8.3,20.0,6,11.3,3,13.26,87.31,17.92,Low
STU1522,24,Male,2,Commerce,84.8,7.59,4.1,5,3,5,6.9,8,5.5,3.1,11.3,4,5.4,2,43.41,54.85,31.59,Moderate
STU1523,20,Male,3,Business,83.8,7.62,5.3,4,4,6,7.0,7,8.4,4.1,10.4,3,8.1,1,48.08,50.06,53.74,Moderate
STU1524,19,Male,3,Engineering,69.8,6.73,7.8,6,4,8,5.1,5,8.2,3.1,8.9,3,3.6,1,66.21,36.28,81.33,Very High
STU1525,20,Male,2,Engineering,73.6,7.0,4.8,3,2,2,9.9,10,6.3,6.3,16.5,6,9.3,3,28.29,80.0,25.39,Low
STU1526,19,Female,3,Design,72.1,7.2,7.4,9,3,9,3.7,2,12.1,0.0,1.2,5,5.1,0,73.37,16.11,97.77,Very High
STU1527,19,Male,3,Commerce,72.9,6.76,6.4,8,4,6,5.6,7,8.1,0.1,6.2,3,3.6,1,63.36,35.3,50.48,Moderate
STU1528,20,Male,3,Computer Science,82.8,8.06,8.9,10,3,9,4.1,3,12.3,0.6,2.7,2,3.7,0,74.18,15.65,71.97,High
STU1529,22,Male,3,Business,60.9,7.69,5.9,6,3,5,6.1,6,6.9,3.6,2.7,5,5.6,3,51.51,47.12,55.34,Moderate
STU1530,20,Female,1,Computer Science,89.9,8.02,3.3,5,0,2,8.8,10,7.2,6.5,17.6,6,9.4,3,22.18,76.73,15.45,Low
STU1531,20,Female,1,Design,74.3,7.07,4.8,6,0,4,7.3,7,8.5,6.5,9.3,5,6.2,2,37.06,56.75,56.32,Moderate
STU1532,21,Female,1,Design,79.2,6.39,5.7,5,0,6,5.8,8,10.4,4.4,13.6,3,7.3,2,42.01,49.17,38.4,Moderate
STU1533,21,Female,1,Arts,87.2,7.89,2.8,4,0,3,9.1,10,4.2,7.5,15.5,6,10.8,3,22.98,82.44,25.85,Low
STU1534,19,Female,2,Computer Science,93.6,7.92,2.6,4,1,1,8.6,9,7.6,8.2,16.0,6,9.5,3,18.03,75.85,15.82,Low
STU1535,20,Male,4,Commerce,90.6,8.57,6.7,7,2,7,6.1,5,5.4,2.9,7.5,2,4.5,1,52.2,40.71,41.02,Moderate
STU1536,19,Male,3,Engineering,71.8,7.53,5.4,4,0,3,8.6,10,6.9,7.2,12.4,5,8.2,2,28.32,71.24,27.44,Low
STU1537,19,Female,4,Engineering,76.8,7.32,7.8,8,1,8,7.6,6,8.2,4.2,8.5,3,5.0,1,60.61,47.47,53.93,Moderate
STU1538,21,Male,2,Computer Science,88.0,7.91,7.4,5,1,5,6.7,7,10.2,4.0,6.4,5,5.7,1,39.09,45.87,49.6,Moderate
STU1539,19,Female,2,Commerce,81.8,7.53,6.0,7,3,7,6.1,5,6.9,5.5,11.4,3,3.6,2,57.82,47.15,61.64,High
STU1540,20,Female,2,Medicine,77.9,8.76,8.8,9,1,5,6.0,7,9.0,4.9,11.4,4,6.5,3,51.64,51.72,44.48,Moderate
STU1541,21,Female,1,Computer Science,84.8,7.36,5.9,6,3,7,5.5,5,10.1,6.5,8.0,3,5.7,1,54.74,41.28,63.17,High
STU1542,19,Male,1,Commerce,88.5,7.16,0.8,4,1,1,9.1,9,7.0,7.6,13.5,5,12.6,3,18.65,76.64,21.34,Low
STU1543,21,Female,3,Design,84.4,7.77,6.0,10,3,8,5.2,4,9.9,4.4,11.3,3,7.0,1,68.65,38.35,58.78,Moderate
STU1544,19,Female,4,Design,47.6,6.6,6.7,9,3,9,5.0,1,9.9,1.5,7.4,0,0.7,1,77.87,18.53,74.47,High
STU1545,25,Female,1,Business,79.2,7.32,5.6,6,1,5,5.9,4,6.6,4.8,11.5,2,6.0,1,42.82,42.94,50.11,Moderate
STU1546,20,Male,1,Engineering,82.1,7.98,4.8,4,2,2,9.4,9,6.8,8.7,19.0,4,11.9,2,28.02,78.74,27.99,Low
STU1547,22,Female,3,Arts,94.4,7.55,3.6,3,0,3,7.0,8,6.6,5.0,10.3,6,9.4,2,20.24,61.38,28.52,Low
STU1548,21,Male,1,Business,78.2,7.83,5.9,9,1,6,5.6,5,8.1,2.2,6.5,4,5.5,2,54.06,39.45,55.53,Moderate
STU1549,18,Male,4,Engineering,82.1,7.9,8.8,7,3,8,7.3,7,5.9,5.0,4.4,3,4.5,1,62.82,49.75,50.7,Moderate
STU1550,21,Male,3,Computer Science,74.7,7.51,7.8,7,2,7,5.4,5,12.8,5.0,8.8,3,6.6,0,57.53,34.96,61.74,High
STU1551,24,Male,4,Engineering,86.6,7.09,6.6,6,2,4,8.7,9,8.0,6.8,15.4,5,14.1,1,42.47,71.76,37.05,Moderate
STU1552,21,Female,2,Engineering,94.8,8.95,5.8,3,1,3,8.6,9,4.3,6.6,14.3,6,6.8,2,22.67,72.94,39.37,Moderate
STU1553,22,Female,3,Commerce,95.2,7.1,4.2,4,2,2,7.3,9,7.4,5.4,14.5,5,11.9,2,26.8,66.1,23.1,Low
STU1554,23,Male,2,Commerce,78.9,8.2,4.6,5,1,5,6.4,9,4.7,3.6,8.1,5,10.9,3,37.79,61.75,47.62,Moderate
STU1555,19,Female,3,Design,79.1,8.49,5.2,4,1,5,4.7,7,7.8,6.8,8.6,4,8.0,2,35.0,50.18,47.89,Moderate
STU1556,19,Male,2,Medicine,81.7,8.21,10.1,9,2,9,6.1,5,7.9,2.3,8.3,3,6.7,2,69.34,41.71,62.79,High
STU1557,21,Male,1,Computer Science,82.9,7.58,6.3,5,0,6,7.2,7,7.3,5.3,10.7,4,6.9,1,39.91,54.3,56.92,Moderate
STU1558,20,Male,2,Business,74.7,7.97,4.9,5,2,5,7.1,6,7.9,3.5,10.0,4,4.9,1,42.13,47.27,46.58,Moderate
STU1559,22,Male,2,Engineering,81.3,8.34,8.6,9,5,10,5.8,4,8.1,4.9,8.2,3,4.5,1,80.27,39.67,72.19,High
STU1560,23,Other,4,Arts,75.8,8.37,5.7,6,4,5,6.6,6,5.0,5.9,6.3,4,8.4,1,50.72,53.27,45.89,Moderate
STU1561,20,Male,3,Computer Science,73.3,6.21,6.9,6,5,5,6.6,6,9.1,4.9,12.4,4,6.2,2,58.74,50.29,59.19,Moderate
STU1562,19,Female,3,Arts,96.8,8.14,1.5,3,1,1,7.7,10,6.7,5.9,15.4,6,10.5,1,13.44,69.57,21.9,Low
STU1563,22,Male,1,Computer Science,71.5,8.01,5.7,6,3,4,6.4,6,7.2,5.4,13.4,2,4.7,1,45.71,47.99,42.06,Moderate
STU1564,19,Female,3,Computer Science,70.6,6.8,7.8,7,1,8,5.0,3,9.2,3.3,13.0,2,5.9,2,59.73,35.8,64.93,High
STU1565,22,Female,2,Computer Science,81.5,8.23,5.2,5,2,5,8.4,6,7.7,6.6,8.6,3,8.8,2,40.81,58.18,53.21,Moderate
STU1566,20,Male,4,Commerce,78.0,6.25,4.5,4,2,4,6.3,9,6.1,7.3,8.0,5,9.4,1,38.0,61.01,33.93,Moderate
STU1567,21,Female,4,Business,76.6,8.53,5.4,4,1,5,9.0,9,8.1,7.8,13.9,4,9.2,1,35.52,68.73,39.9,Moderate
STU1568,19,Female,1,Engineering,71.5,6.36,6.4,9,1,7,6.1,6,7.6,2.9,8.5,4,8.1,2,61.37,46.91,52.69,Moderate
STU1569,21,Female,4,Arts,81.6,7.06,5.9,5,0,6,6.0,7,8.5,1.4,5.9,5,4.8,1,40.66,41.08,52.74,Moderate
STU1570,20,Male,1,Commerce,67.6,6.4,4.9,7,2,6,6.4,5,4.2,3.3,9.9,4,5.7,2,54.82,49.72,56.6,Moderate
STU1571,21,Male,2,Commerce,74.2,6.79,6.3,7,0,7,6.1,5,7.1,5.7,6.9,2,3.5,1,51.57,41.99,64.1,High
STU1572,19,Male,3,Business,71.3,5.95,7.1,6,2,8,5.3,5,8.7,1.6,8.1,3,4.9,1,60.67,34.49,57.0,Moderate
STU1573,21,Female,1,Engineering,83.2,6.96,4.4,4,2,4,5.5,8,6.1,5.2,11.7,5,4.8,2,35.87,54.36,39.16,Moderate
STU1574,22,Male,3,Engineering,59.5,6.81,7.5,9,2,8,5.3,6,9.3,3.0,6.4,3,2.1,1,69.87,34.84,63.39,High
STU1575,19,Male,1,Business,81.7,7.6,5.9,5,0,7,5.7,6,8.2,4.7,8.7,4,5.1,2,43.08,45.87,53.96,Moderate
STU1576,19,Female,1,Business,75.6,6.15,4.4,4,1,4,7.8,6,6.6,4.2,7.7,4,4.4,1,35.48,50.34,47.4,Moderate
STU1577,18,Female,3,Arts,78.6,7.6,4.9,6,1,5,7.4,8,4.7,4.9,9.2,5,5.2,1,41.87,58.3,43.23,Moderate
STU1578,21,Female,3,Business,100.0,8.45,4.0,6,0,2,8.3,10,6.7,9.5,14.1,5,9.0,1,23.14,73.78,24.11,Low
STU1579,21,Other,4,Computer Science,66.5,6.46,8.0,10,2,8,6.1,4,11.1,4.5,3.8,2,2.3,0,72.48,29.89,77.93,High
STU1580,20,Male,3,Business,83.1,7.94,5.3,3,2,4,7.6,8,8.5,4.5,14.0,4,7.2,2,32.22,58.04,27.69,Low
STU1581,19,Male,3,Engineering,75.6,7.48,7.6,6,1,4,6.2,6,6.7,4.7,16.0,4,4.8,1,41.49,50.82,46.38,Moderate
STU1582,20,Female,2,Arts,82.8,6.86,3.9,6,1,4,6.7,7,6.0,1.5,6.8,3,8.2,1,38.24,46.34,53.65,Moderate
STU1583,21,Male,1,Medicine,78.4,8.3,6.4,7,4,4,7.4,7,7.0,1.7,14.1,6,7.3,1,50.43,54.28,37.87,Moderate
STU1584,20,Male,1,Medicine,82.8,7.88,7.5,6,1,5,5.5,6,10.0,1.8,10.0,2,6.3,1,42.87,36.16,50.26,Moderate
STU1585,26,Male,3,Medicine,73.6,8.82,9.6,10,4,10,4.9,5,8.6,2.4,7.0,5,1.2,0,81.37,32.48,71.07,High
STU1586,19,Other,3,Engineering,62.6,9.17,12.0,9,1,10,3.5,4,8.6,1.3,0.0,2,1.7,0,72.84,18.24,74.29,High
STU1587,21,Female,2,Computer Science,72.7,6.47,7.6,9,1,9,4.8,3,10.4,3.2,4.8,2,2.4,0,68.66,23.93,85.69,Very High
STU1588,20,Female,3,Business,73.8,7.04,4.0,3,3,5,7.2,7,5.2,5.8,10.2,4,7.7,2,40.52,59.42,24.71,Low
STU1589,20,Male,2,Design,90.8,8.08,5.9,5,3,4,5.8,8,5.8,4.0,11.5,5,9.5,3,39.76,58.46,37.26,Moderate
STU1590,21,Male,1,Computer Science,72.2,8.28,10.0,9,4,10,4.3,2,10.2,3.7,0.5,3,3.1,0,80.06,21.38,83.41,Very High
STU1591,21,Male,1,Design,79.0,7.32,3.5,2,2,2,7.5,7,7.9,6.5,13.0,5,7.8,2,22.99,60.93,37.08,Moderate
STU1592,27,Female,4,Commerce,72.1,6.81,5.2,5,1,5,7.0,7,6.4,4.8,10.4,4,9.2,2,41.74,57.06,50.3,Moderate
STU1593,19,Male,3,Engineering,88.9,8.6,4.4,4,0,1,7.9,8,6.2,7.0,12.5,6,12.7,2,16.18,70.72,12.0,Low
STU1594,19,Female,4,Engineering,77.3,7.84,4.0,4,0,2,7.7,9,7.2,7.1,9.1,4,9.7,1,22.38,62.94,38.7,Moderate
STU1595,21,Female,1,Business,74.4,6.83,5.3,7,2,5,6.9,6,9.3,3.6,11.2,3,4.7,1,49.97,44.45,61.06,High
STU1596,21,Male,4,Commerce,93.8,7.73,4.8,4,1,4,8.8,10,4.9,4.7,11.1,5,10.9,2,30.15,71.52,23.48,Low
STU1597,19,Male,1,Medicine,67.5,9.56,10.5,9,1,8,4.5,5,9.2,1.2,5.6,1,6.2,1,63.46,28.14,60.83,High
STU1598,18,Female,1,Commerce,80.9,8.47,3.1,3,2,4,6.6,9,8.2,6.3,10.5,4,9.4,2,29.87,59.61,26.09,Low
STU1599,19,Female,4,Computer Science,75.2,7.01,5.3,5,1,4,8.7,8,7.0,5.1,9.6,4,4.4,2,37.64,59.75,22.19,Low
STU1600,23,Female,2,Medicine,85.5,7.24,10.5,10,1,8,6.5,4,9.8,3.7,6.2,1,0.6,1,67.1,31.81,82.57,Very High
STU1601,19,Female,3,Computer Science,64.8,6.91,8.0,7,4,7,5.6,5,7.4,0.9,0.9,2,7.4,1,66.35,32.61,67.3,High
STU1602,20,Male,1,Computer Science,92.4,8.05,3.3,3,1,2,7.3,9,6.1,6.4,15.2,7,11.1,3,19.16,73.08,9.62,Low
STU1603,19,Male,3,Commerce,72.0,6.78,5.0,6,2,4,4.7,4,7.1,4.9,8.0,5,8.7,1,44.09,42.89,33.59,Moderate
STU1604,20,Female,4,Business,75.5,7.91,6.1,8,2,5,5.3,7,7.4,3.9,6.5,3,4.8,2,51.43,43.57,46.45,Moderate
STU1605,18,Male,2,Engineering,78.1,6.59,6.2,7,1,5,6.1,4,8.5,4.6,9.0,4,5.7,1,47.5,42.07,49.24,Moderate
STU1606,20,Male,3,Computer Science,88.9,7.73,4.5,6,2,3,6.5,8,8.1,7.1,13.8,4,7.3,2,35.94,59.22,43.66,Moderate
STU1607,18,Male,1,Commerce,83.0,8.79,5.1,6,2,6,6.3,6,7.9,2.9,7.0,4,6.7,1,45.66,43.78,58.7,Moderate
STU1608,22,Female,3,Business,86.9,7.11,6.1,7,2,6,4.9,4,9.2,3.0,8.8,4,4.0,2,51.42,35.87,59.84,Moderate
STU1609,19,Male,2,Design,86.9,8.09,5.3,6,3,4,7.9,7,7.5,2.8,9.0,4,6.7,1,42.67,51.33,46.12,Moderate
STU1610,20,Female,1,Business,88.0,8.61,3.7,4,1,4,7.4,5,5.3,5.3,7.5,6,3.0,0,28.73,50.48,41.22,Moderate
STU1611,23,Female,2,Medicine,60.4,8.38,10.4,10,2,8,6.1,6,8.5,4.1,6.9,2,2.5,1,72.3,38.97,75.93,High
STU1612,21,Female,1,Design,88.7,6.13,3.5,4,0,3,7.4,9,6.5,5.1,13.2,6,6.6,1,26.25,62.38,32.48,Moderate
STU1613,20,Female,4,Computer Science,75.0,7.33,5.0,6,1,3,8.2,9,8.3,4.9,16.7,6,12.8,2,36.34,69.83,36.88,Moderate
STU1614,20,Female,2,Engineering,91.0,7.3,5.1,4,2,3,7.2,10,6.3,7.4,13.5,6,9.3,1,31.25,69.1,22.4,Low
STU1615,20,Female,1,Engineering,82.1,7.76,6.6,8,2,6,6.5,7,9.6,4.7,6.7,3,5.8,1,54.33,44.76,57.86,Moderate
STU1616,21,Female,2,Medicine,80.0,7.03,7.1,6,5,7,5.8,7,6.7,7.4,11.7,4,8.5,2,63.09,57.37,49.03,Moderate
STU1617,27,Male,2,Arts,81.4,7.18,2.9,2,0,2,9.3,10,3.9,7.6,14.6,6,11.8,2,16.33,82.05,19.95,Low
STU1618,21,Male,3,Business,85.6,7.74,5.4,4,2,5,6.2,6,10.1,6.3,10.6,5,9.7,2,38.33,52.78,40.06,Moderate
STU1619,21,Female,4,Computer Science,82.0,8.12,6.1,5,1,3,6.7,7,8.6,3.3,10.1,4,6.5,2,31.99,49.47,44.01,Moderate
STU1620,21,Male,2,Computer Science,90.5,9.01,4.9,4,1,2,8.6,8,6.6,7.9,15.7,5,7.2,2,21.98,70.29,19.92,Low
STU1621,20,Male,4,Engineering,83.8,7.22,7.4,7,2,5,6.0,5,8.7,4.1,2.3,5,5.6,2,49.5,41.97,46.13,Moderate
STU1622,18,Male,3,Engineering,68.3,6.22,7.8,10,5,9,4.7,4,11.9,2.3,5.1,4,2.7,1,84.75,26.75,72.77,High
STU1623,21,Female,1,Commerce,82.2,6.9,5.0,5,1,5,6.7,7,7.7,4.9,8.0,3,6.5,0,39.74,47.27,40.42,Moderate
STU1624,24,Male,3,Business,73.0,8.04,4.4,1,2,3,7.2,9,6.6,3.2,14.1,5,9.0,3,24.1,62.97,32.79,Moderate
STU1625,19,Male,2,Arts,80.7,6.93,6.0,1,3,4,7.6,7,6.1,5.7,11.4,5,5.1,3,32.33,61.16,41.28,Moderate
STU1626,21,Male,3,Commerce,79.4,7.03,4.4,3,1,2,7.6,7,4.7,3.9,9.3,7,5.8,2,23.94,60.32,32.81,Moderate
STU1627,19,Female,4,Business,61.6,7.73,5.0,8,1,6,5.5,5,7.4,3.0,5.2,4,8.0,2,53.46,42.19,56.49,Moderate
STU1628,20,Male,2,Medicine,64.8,7.57,10.9,10,1,9,3.8,2,6.8,3.2,4.6,4,3.5,1,73.67,28.36,73.51,High
STU1629,19,Male,4,Computer Science,88.7,8.61,6.0,7,4,4,5.8,6,10.1,6.9,6.2,4,8.1,2,47.87,48.02,58.04,Moderate
STU1630,20,Male,3,Medicine,73.0,7.0,7.9,9,1,6,5.9,5,7.2,2.6,12.9,4,4.5,2,57.97,44.48,48.8,Moderate
STU1631,21,Female,2,Medicine,88.0,10.0,9.2,8,5,6,5.3,5,7.5,1.8,12.5,4,6.5,1,60.78,40.69,61.84,High
STU1632,20,Female,3,Design,71.9,7.56,6.8,8,3,6,5.0,3,9.7,4.2,8.8,3,4.2,1,59.53,32.93,64.55,High
STU1633,21,Male,2,Computer Science,77.0,6.9,5.2,7,1,6,5.4,5,9.5,2.6,7.4,3,6.7,1,49.67,36.2,63.2,High
STU1634,22,Male,4,Engineering,76.3,7.77,10.3,8,3,8,5.7,5,9.8,3.3,1.7,2,5.1,0,68.03,30.93,62.58,High
STU1635,23,Female,3,Engineering,84.5,7.19,6.8,3,1,1,8.8,10,8.2,7.8,17.0,6,11.1,2,21.49,76.7,34.27,Moderate
STU1636,19,Male,1,Arts,70.8,6.42,3.4,7,2,7,6.1,7,8.2,2.9,11.0,4,4.7,0,56.33,43.53,55.59,Moderate
STU1637,20,Female,2,Medicine,69.8,7.77,9.7,9,3,8,5.8,6,7.9,3.8,7.9,4,6.3,2,71.39,45.56,53.78,Moderate
STU1638,19,Male,3,Design,79.5,6.81,4.2,6,3,3,8.0,9,6.4,9.1,13.1,6,8.7,2,41.79,73.22,30.41,Moderate
STU1639,27,Male,1,Design,74.5,7.01,4.7,4,2,5,5.8,7,9.1,5.7,10.0,3,6.8,2,40.82,48.82,51.3,Moderate
STU1640,23,Male,1,Engineering,72.6,7.55,8.0,7,3,8,5.9,4,8.8,3.4,8.3,2,2.1,1,64.32,34.1,63.63,High
STU1641,20,Male,2,Commerce,69.0,6.6,7.5,8,5,7,4.8,4,8.7,3.8,5.0,4,5.4,1,71.53,34.72,63.05,High
STU1642,22,Female,2,Business,84.6,7.65,4.9,4,0,4,7.3,9,7.2,4.3,9.8,6,9.4,2,28.9,61.92,43.78,Moderate
STU1643,20,Male,2,Medicine,86.9,7.97,4.5,3,5,3,7.6,10,4.6,6.3,16.0,6,9.6,2,36.54,73.67,35.64,Moderate
STU1644,21,Female,1,Arts,85.4,6.52,2.5,6,3,6,5.9,7,6.8,3.4,9.7,4,6.3,2,49.87,49.08,48.65,Moderate
STU1645,19,Male,1,Computer Science,87.7,7.57,5.4,7,2,5,7.8,10,5.6,9.0,15.6,5,9.6,2,46.6,75.69,37.26,Moderate
STU1646,21,Male,3,Computer Science,77.5,6.61,7.0,7,0,6,5.1,5,7.1,3.4,7.0,3,5.9,0,48.57,36.91,62.58,High
STU1647,19,Male,2,Business,79.1,7.63,5.0,5,3,3,7.4,9,4.5,5.6,11.4,6,9.7,2,38.38,68.27,43.9,Moderate
STU1648,22,Female,1,Business,89.6,8.15,5.8,8,1,6,5.8,6,10.5,2.2,4.6,2,6.0,1,48.76,34.14,53.0,Moderate
STU1649,22,Male,2,Arts,78.2,6.48,3.1,4,2,3,8.0,9,5.0,7.8,11.7,4,11.8,2,33.08,71.75,36.29,Moderate
STU1650,21,Female,3,Commerce,82.2,7.19,6.3,7,3,7,6.6,7,9.1,3.3,11.5,3,4.8,2,58.57,46.92,70.08,High
STU1651,18,Female,1,Arts,81.0,7.06,3.5,4,1,5,6.1,5,5.6,3.7,10.1,4,7.0,1,35.65,47.15,39.62,Moderate
STU1652,20,Male,1,Business,76.4,6.78,3.1,2,1,3,7.0,9,5.5,6.1,13.8,6,7.2,2,24.33,66.25,32.06,Moderate
STU1653,19,Female,1,Business,82.0,6.22,3.4,3,1,4,6.8,7,9.6,2.4,11.6,3,2.9,2,30.69,44.35,46.72,Moderate
STU1654,20,Male,4,Commerce,70.5,8.36,6.3,8,1,7,4.7,4,8.5,2.5,13.1,4,6.2,2,55.34,38.97,57.03,Moderate
STU1655,19,Female,3,Engineering,85.1,7.17,6.3,6,2,6,6.8,7,9.6,4.8,5.7,5,6.0,0,49.01,46.23,44.79,Moderate
STU1656,24,Female,3,Arts,85.6,7.44,3.0,4,0,1,8.1,10,3.6,6.7,12.9,5,9.6,2,17.5,74.05,15.1,Low
STU1657,21,Male,3,Engineering,62.1,7.88,8.5,10,2,8,5.8,3,10.3,3.0,5.9,2,4.1,2,71.27,31.62,68.28,High
STU1658,20,Male,3,Medicine,70.4,6.92,6.4,7,4,5,7.1,6,6.3,3.5,8.1,3,6.1,3,57.4,51.05,47.04,Moderate
STU1659,20,Female,2,Medicine,79.9,6.44,4.5,4,2,3,7.8,8,4.5,6.0,10.8,5,8.5,2,34.03,65.99,23.47,Low
STU1660,20,Male,3,Commerce,76.3,7.79,7.3,9,3,8,6.3,5,10.5,2.5,6.1,2,4.6,0,68.27,32.5,58.6,Moderate
STU1661,21,Male,1,Medicine,89.6,8.18,3.5,2,3,3,6.7,10,3.9,6.7,11.7,7,8.2,3,26.13,72.34,22.98,Low
STU1662,20,Male,3,Computer Science,69.6,8.9,6.8,9,2,5,6.4,6,8.2,3.3,5.9,4,4.4,1,54.12,42.24,54.59,Moderate
STU1663,23,Female,3,Business,75.3,7.7,6.6,6,2,6,6.9,5,5.2,4.1,11.9,3,4.0,2,50.01,49.81,45.71,Moderate
STU1664,20,Male,2,Medicine,88.8,7.07,5.5,8,0,4,7.6,8,2.8,7.5,16.0,5,6.8,2,40.78,71.1,28.08,Low
STU1665,27,Male,2,Commerce,92.7,7.79,6.3,5,3,3,8.3,7,7.1,4.2,15.3,4,9.7,2,36.93,61.85,44.97,Moderate
STU1666,22,Male,2,Computer Science,93.6,8.11,6.6,7,3,9,5.8,4,10.7,1.2,11.7,1,4.6,1,62.05,30.44,57.58,Moderate
STU1667,19,Female,3,Computer Science,96.8,8.66,5.2,6,2,4,6.8,6,10.0,4.5,13.4,5,8.6,2,36.99,52.57,42.37,Moderate
STU1668,24,Male,3,Engineering,75.1,8.42,7.9,7,3,7,5.7,6,7.3,5.4,5.2,2,5.3,1,59.03,42.18,67.36,High
STU1669,19,Male,4,Commerce,79.8,6.63,4.2,2,0,3,9.0,10,5.2,8.9,19.1,7,9.6,1,21.93,82.01,20.98,Low
STU1670,22,Male,2,Computer Science,77.6,8.03,7.2,5,1,7,5.9,6,8.9,3.0,7.8,5,3.1,0,47.13,39.22,70.83,High
STU1671,20,Female,3,Business,72.7,7.7,6.0,6,2,8,6.5,4,5.4,2.5,9.1,4,4.4,1,56.61,42.82,60.6,High
STU1672,22,Male,3,Computer Science,87.3,8.27,6.0,6,1,7,5.1,5,9.9,1.8,6.4,5,7.3,1,46.89,36.08,53.6,Moderate
STU1673,22,Male,4,Computer Science,80.3,8.42,7.3,4,0,4,8.1,8,7.3,7.7,9.0,5,7.3,2,30.33,64.47,29.37,Low
STU1674,22,Female,2,Computer Science,90.6,6.58,5.9,6,5,4,6.8,7,8.6,5.4,8.1,4,7.0,2,51.07,52.24,54.65,Moderate
STU1675,22,Female,2,Computer Science,67.7,7.04,8.1,5,1,6,6.1,7,12.2,1.5,8.1,4,9.0,0,47.84,38.23,59.35,Moderate
STU1676,20,Male,3,Design,90.4,7.55,5.3,4,1,6,7.3,8,9.1,4.8,11.6,4,6.2,2,38.1,55.07,45.31,Moderate
STU1677,19,Female,3,Business,85.2,7.56,4.5,3,5,4,6.6,8,6.7,5.0,10.5,3,6.8,1,40.84,53.08,38.84,Moderate
STU1678,20,Other,4,Commerce,77.8,7.76,7.7,8,3,7,5.2,7,9.0,0.8,3.9,2,4.9,1,62.29,32.64,62.63,High
STU1679,19,Male,1,Computer Science,90.3,7.79,4.4,3,0,2,6.5,8,7.0,9.4,9.5,5,11.0,2,17.86,65.51,15.7,Low
STU1680,21,Male,1,Engineering,69.8,7.9,9.5,7,2,7,5.3,6,10.0,4.0,9.7,3,5.3,1,59.12,39.32,59.17,Moderate
STU1681,20,Female,4,Medicine,79.6,9.05,8.6,5,1,4,6.8,9,7.9,6.0,10.4,5,7.1,1,36.26,58.08,41.74,Moderate
STU1682,25,Female,2,Arts,87.2,8.75,4.5,6,1,5,6.4,5,6.4,5.0,10.7,4,7.7,1,38.19,49.8,39.16,Moderate
STU1683,21,Male,3,Engineering,78.3,7.27,8.9,10,1,8,5.1,4,7.5,2.4,7.1,4,1.3,1,66.92,33.18,64.01,High
STU1684,22,Female,2,Design,93.7,7.58,3.1,3,2,3,8.2,8,5.5,6.4,17.2,4,9.4,2,25.89,69.13,26.09,Low
STU1685,19,Male,1,Engineering,95.1,7.18,6.0,4,3,4,7.4,10,8.3,7.3,13.9,5,9.3,2,37.85,67.83,37.54,Moderate
STU1686,22,Female,3,Engineering,71.1,7.23,5.9,7,3,4,6.0,8,7.4,6.1,12.4,5,9.0,2,50.02,58.79,36.85,Moderate
STU1687,23,Female,3,Medicine,77.6,7.41,6.8,6,2,5,7.1,8,7.0,6.9,8.3,4,8.8,2,46.94,60.16,39.1,Moderate
